475951	305	1	0	1	1	1	111
613053	305	1	0	1	1	1	111
616384	305	1	0	1	1	1	111
619586	305	1	0	1	1	1	111
620930	305	1	0	1	1	1	111
679031	305	1	0	1	1	1	111
75284	305	1	0	1	1	1	111
1003380	305	1	0	1	1	1	111
1044142	305	1	0	1	1	1	111
269709	305	1	0	1	1	1	111
265013	305	1	0	1	1	1	111
232919	305	1	0	1	1	1	111
214476	305	1	0	1	1	1	111
202868	305	1	0	1	1	1	111
188049	305	1	0	1	1	1	111
188058	305	1	0	1	1	1	111
189796	305	1	0	1	1	1	111
180255	305	1	0	1	1	1	111
180274	305	1	0	1	1	1	111
426722	305	1	0	1	1	1	111
434509	305	1	0	1	1	1	111
434502	305	1	0	1	1	1	111
438071	305	1	0	1	1	1	111
398747	305	1	0	1	1	1	111
396900	305	1	0	1	1	1	111
403044	305	1	0	1	1	1	111
321726	305	1	0	1	1	1	111
331279	305	1	0	1	1	1	111
345314	305	1	0	1	1	1	111
354230	305	1	0	1	1	1	111
355181	305	1	0	1	1	1	111
358161	305	1	0	1	1	1	111
282126	305	1	0	1	1	1	111
282130	305	1	0	1	1	1	111
282148	305	1	0	1	1	1	111
302503	305	1	0	1	1	1	111
302488	305	1	0	1	1	1	111
977176	305	1	0	2	1	1	211
970319	305	1	0	2	1	1	211
970282	305	1	0	2	1	1	211
985668	305	1	0	2	1	1	211
810816	305	1	0	2	1	1	211
829474	305	1	0	2	1	1	211
938232	365	1	0	3	2	1	321
264832	366	1	0	3	2	1	321
264933	366	1	0	3	2	1	321
264895	366	1	0	3	2	1	321
264007	366	1	0	3	2	1	321
250050	366	1	0	3	2	1	321
243749	366	1	0	3	2	1	321
232725	366	1	0	3	2	1	321
232735	366	1	0	3	2	1	321
214486	366	1	0	3	2	1	321
214446	366	1	0	3	2	1	321
214041	366	1	0	3	2	1	321
195143	366	1	0	3	2	1	321
209608	366	1	0	3	2	1	321
209658	366	1	0	3	2	1	321
206944	366	1	0	3	2	1	321
180263	366	1	0	3	2	1	321
156041	366	1	0	3	2	1	321
125201	366	1	0	3	2	1	321
1039378	366	1	0	3	2	1	321
1028296	366	1	0	3	2	1	321
278648	366	1	0	3	2	1	321
279367	366	1	0	3	2	1	321
302521	366	1	0	3	2	1	321
302523	366	1	0	3	2	1	321
302512	366	1	0	3	2	1	321
302516	366	1	0	3	2	1	321
355616	366	1	0	3	2	1	321
357923	366	1	0	3	2	1	321
354297	366	1	0	3	2	1	321
354371	366	1	0	3	2	1	321
355110	366	1	0	3	2	1	321
347709	366	1	0	3	2	1	321
345342	366	1	0	3	2	1	321
345345	366	1	0	3	2	1	321
345324	366	1	0	3	2	1	321
334808	366	1	0	3	2	1	321
334776	366	1	0	3	2	1	321
323384	366	1	0	3	2	1	321
321736	366	1	0	3	2	1	321
331286	366	1	0	3	2	1	321
442463	366	1	0	3	2	1	321
426768	366	1	0	3	2	1	321
409748	366	1	0	3	2	1	321
409928	366	1	0	3	2	1	321
704392	366	1	0	4	2	1	421
724232	366	1	0	4	2	1	421
685007	366	1	0	4	2	1	421
672286	366	1	0	4	2	1	421
657466	366	1	0	4	2	1	421
616285	366	1	0	4	2	1	421
619667	366	1	0	4	2	1	421
620303	366	1	0	4	2	1	421
592244	366	1	0	4	2	1	421
605477	366	1	0	4	2	1	421
549751	366	1	0	4	2	1	421
529009	366	1	0	4	2	1	421
533931	366	1	0	4	2	1	421
534931	366	1	0	4	2	1	421
538740	366	1	0	4	2	1	421
471369	366	1	0	4	2	1	421
446447	366	1	0	4	2	1	421
520757	366	1	0	4	2	1	421
520957	366	1	0	4	2	1	421
516857	366	1	0	4	2	1	421
928867	366	1	0	4	3	1	431
982647	366	1	0	4	3	1	431
995756	366	1	0	4	3	1	431
784855	366	1	0	4	3	1	431
781640	366	1	0	4	3	1	431
806663	366	1	0	4	3	1	431
855918	305	1	0	2	3	1	231
319336	308	1	0	2	3	1	231
395465	308	1	0	2	3	1	231
256688	309	1	0	2	3	1	231
1018452	311	1	0	2	3	1	231
433326	313	1	0	2	3	1	231
142118	313	1	0	2	3	1	231
1000113	315	1	0	2	3	1	231
199985	315	1	0	2	3	1	231
319558	316	1	0	2	3	1	231
595886	316	1	0	2	3	1	231
850060	317	1	0	2	3	1	231
708108	318	1	0	2	3	1	231
609045	318	1	0	2	3	1	231
531944	318	1	0	2	3	1	231
240780	320	1	0	2	3	1	231
268216	320	1	0	2	3	1	231
170846	320	1	0	2	3	1	231
763234	320	1	0	2	3	1	231
752234	320	1	0	2	3	1	231
448375	320	1	0	2	3	1	231
550139	321	1	0	2	3	1	231
231425	319	1	0	2	3	1	231
1022078	319	1	0	2	3	1	231
1036806	319	1	0	2	3	1	231
953706	319	1	0	2	3	1	231
271913	321	1	0	2	3	1	231
234608	321	1	0	2	3	1	231
1040767	321	1	0	2	3	1	231
904404	318	1	0	2	3	1	231
351207	321	1	0	2	3	1	231
857023	321	1	0	2	3	1	231
955359	321	1	0	2	3	1	231
481333	323	1	0	2	3	1	231
889877	325	1	0	2	3	1	231
839005	325	1	0	2	3	1	231
276053	326	1	0	2	3	1	231
903844	327	1	0	2	3	1	231
441311	331	1	0	2	3	1	231
433395	333	1	0	2	3	1	231
997336	336	1	0	2	3	1	231
999890	336	1	0	2	3	1	231
975741	336	1	0	2	3	1	231
927012	336	1	0	2	3	1	231
937922	336	1	0	2	3	1	231
779898	336	1	0	2	3	1	231
878425	336	1	0	2	3	1	231
1001598	336	1	0	2	3	1	231
1037486	336	1	0	2	3	1	231
180279	336	1	0	2	3	1	231
180314	336	1	0	2	3	1	231
191389	336	1	0	2	3	1	231
189954	336	1	0	2	3	1	231
188064	336	1	0	2	3	1	231
214067	336	1	0	2	3	1	231
232722	336	1	0	2	3	1	231
259836	336	1	0	3	4	1	341
255416	336	1	0	3	4	1	341
302478	336	1	0	3	4	1	341
284476	336	1	0	3	4	1	341
316506	336	1	0	3	4	1	341
282131	336	1	0	3	4	1	341
335876	336	1	0	3	4	1	341
321795	336	1	0	3	4	1	341
323400	336	1	0	3	4	1	341
324803	336	1	0	3	4	1	341
345301	336	1	0	3	4	1	341
345250	336	1	0	3	4	1	341
354017	336	1	0	3	4	1	341
358100	336	1	0	3	4	1	341
378001	336	1	0	3	4	1	341
380855	336	1	0	3	4	1	341
434517	336	1	0	3	4	1	341
428776	336	1	0	3	4	1	341
571469	336	1	0	3	4	1	341
544968	336	1	0	3	4	1	341
551078	336	1	0	3	4	1	341
669747	336	1	0	3	4	1	341
676861	336	1	0	3	4	1	341
656881	336	1	0	3	4	1	341
655588	336	1	0	3	4	1	341
643466	336	1	0	3	4	1	341
616959	336	1	0	3	4	1	341
625497	336	1	0	3	4	1	341
698808	336	1	0	3	4	1	341
758141	336	1	0	3	4	1	341
481345	337	1	0	3	4	1	341
376781	337	1	0	3	4	1	341
525549	341	1	0	3	4	1	341
298720	341	1	0	3	4	1	341
178884	341	1	0	3	4	1	341
909670	342	1	0	3	4	1	341
1024192	343	1	0	3	4	1	341
751451	349	1	0	3	4	1	341
1041412	350	1	0	3	4	1	341
337434	350	1	0	3	4	1	341
754837	350	1	0	3	4	1	341
768909	350	1	0	3	4	1	341
841612	350	1	0	3	4	1	341
993713	351	1	0	3	4	1	341
919617	351	1	0	3	4	1	341
709029	351	1	0	3	4	1	341
706601	351	1	0	3	4	1	341
644007	348	1	0	3	4	1	341
912349	349	1	0	3	4	1	341
545443	348	1	0	3	4	1	341
281215	354	1	0	3	4	1	341
870797	355	1	0	3	4	1	341
433764	359	1	0	3	4	1	341
433939	351	1	0	3	4	1	341
867840	321	2	0	2	4	1	241
306300	305	2	0	1	4	1	141
282119	305	2	0	1	4	1	141
355108	305	2	0	1	4	1	141
401872	305	2	0	1	4	1	141
434512	305	2	0	1	4	1	141
214484	305	2	0	1	4	1	141
235758	305	2	0	1	4	1	141
267349	305	2	0	1	4	1	141
550911	305	2	0	1	4	1	141
571399	305	2	0	1	4	1	141
411239	284	2	0	1	4	1	141
954617	343	1	334	3	4	1	341
402006	336	1	2258	3	4	1	341
822199	306	1	2258	2	3	1	231
769164	306	1	2258	2	3	1	231
693265	306	1	2258	2	3	1	231
774224	276	1	2258	1	1	1	111
701781	275	1	2258	1	1	1	111
843730	275	1	2258	1	1	1	111
321377	275	1	2258	1	1	1	111
1046584	340	1	2334	3	4	1	341
743504	336	1	2419	3	4	1	341
245929	275	1	2419	1	1	1	111
638525	275	1	2419	1	1	1	111
592338	305	1	2419	1	1	1	111
546235	305	1	2419	1	1	1	111
1008839	306	1	2419	2	3	1	231
286639	275	1	2581	1	1	1	111
585772	366	1	2667	4	2	1	421
412639	322	1	2742	2	3	1	231
400712	305	1	2742	1	1	1	111
227237	305	1	2742	1	1	1	111
287432	336	1	2742	3	4	1	341
868254	354	1	3000	3	4	1	341
252541	336	1	3065	3	4	1	341
394962	276	1	3065	1	1	1	111
967775	305	1	3065	2	1	1	211
651792	366	1	3167	4	2	1	421
648919	366	1	3167	4	2	1	421
842967	306	1	3196	2	3	1	231
768236	305	1	3387	2	1	1	211
566415	282	1	3387	1	1	1	111
226990	305	1	3387	1	1	1	111
492924	336	1	3387	3	4	1	341
632033	366	1	3500	4	2	1	421
370380	305	1	4032	1	1	1	111
782627	305	1	4032	2	1	1	211
730584	276	1	4516	1	1	1	111
700378	276	1	4516	1	1	1	111
769488	276	1	4516	1	1	1	111
1020312	307	1	4516	2	3	1	231
820131	307	1	4516	2	3	1	231
974768	307	1	4516	2	3	1	231
284055	366	1	4667	3	2	1	321
1006762	307	1	4839	2	3	1	231
588410	366	1	5000	4	2	1	421
688596	366	1	5000	4	2	1	421
644325	338	1	5000	3	4	1	341
673343	338	1	5333	3	4	1	341
244487	305	1	5484	1	1	1	111
718334	305	1	5484	1	1	1	111
754453	366	1	5667	4	2	1	421
785654	356	1	6000	3	4	1	341
853701	305	1	6129	2	3	1	231
706988	305	1	6129	1	1	1	111
657986	305	1	6129	1	1	1	111
680347	305	1	6129	1	1	1	111
636843	305	1	6129	1	1	1	111
509087	366	1	6333	4	2	1	421
401014	305	1	6452	1	1	1	111
161273	305	2	6546	1	4	1	141
256556	277	1	6774	1	1	1	111
258575	277	1	6774	1	1	1	111
568879	277	1	6774	1	1	1	111
229504	308	1	6774	2	3	1	231
505061	308	1	6774	2	3	1	231
745578	308	1	6774	2	3	1	231
1031927	308	1	6774	2	3	1	231
424973	366	1	7000	3	2	1	321
1018998	366	1	7000	3	2	1	321
464692	339	1	7000	3	4	1	341
514925	339	1	7000	3	4	1	341
408119	339	1	7000	3	4	1	341
697029	277	1	7258	1	1	1	111
1037119	277	1	7258	1	1	1	111
348456	305	1	7258	1	1	1	111
1019315	360	1	7667	3	4	1	341
302358	277	1	7742	1	1	1	111
337844	342	1	8000	3	4	1	341
796066	336	1	8226	2	3	1	231
907965	336	1	8226	2	3	1	231
708009	309	1	9033	2	3	1	231
990990	309	1	9033	2	3	1	231
242261	278	1	9033	1	1	1	111
314909	278	1	9033	1	1	1	111
868096	278	1	9033	1	1	1	111
448504	277	1	9193	1	1	1	111
508630	305	1	9194	1	1	1	111
830696	308	1	9194	2	3	1	231
551794	340	1	9334	3	4	1	341
511384	340	1	9334	3	4	1	341
1035367	305	1	9443	1	1	1	111
958358	366	1	9500	4	3	1	431
1044642	277	1	9589	1	1	1	111
596205	305	1	9677	1	1	1	111
1010304	305	1	9677	1	1	1	111
804674	305	1	9677	2	1	1	211
816141	305	1	9677	2	1	1	211
924867	336	1	9677	2	3	1	231
862460	311	1	10000	2	3	1	231
181027	313	1	10000	2	3	1	231
487590	319	1	10000	2	3	1	231
269746	317	1	10000	2	3	1	231
336824	318	1	10000	2	3	1	231
1006702	321	1	10000	2	3	1	231
935518	366	1	10000	4	3	1	431
434508	366	1	10000	3	2	1	321
399498	366	1	10000	4	2	1	421
504748	366	1	10000	4	2	1	421
536027	366	1	10000	4	2	1	421
267348	366	1	10000	3	2	1	321
399528	305	1	10000	1	1	1	111
415134	289	1	10000	1	1	1	111
1006675	289	1	10000	1	1	1	111
940300	288	1	10000	1	1	1	111
853879	288	1	10000	1	1	1	111
549716	305	1	10000	1	1	1	111
549902	305	1	10000	1	1	1	111
504888	305	1	10000	1	1	1	111
730927	349	1	10000	3	4	1	341
182096	339	1	10000	3	4	1	341
599126	349	1	10000	3	4	1	341
941126	350	1	10000	3	4	1	341
846083	350	1	10000	3	4	1	341
271087	319	2	10000	2	4	1	241
1028613	323	2	10000	2	4	1	241
640493	336	1	10000	3	4	1	341
865637	289	3	10000	1	4	1	141
293981	294	3	10000	1	4	1	141
842131	315	3	10000	2	4	1	241
738761	336	1	10161	3	4	1	341
308657	305	1	10161	1	1	1	111
1043706	360	1	10500	3	4	1	341
876346	336	1	10968	2	3	1	231
346637	336	1	10968	3	4	1	341
770274	305	1	10968	2	1	1	211
438905	305	1	10968	1	1	1	111
395073	279	1	11290	1	1	1	111
373562	310	1	11290	2	3	1	231
524216	310	1	11290	2	3	1	231
784030	310	1	11290	2	3	1	231
900904	341	1	11666	3	4	1	341
395671	366	1	11667	4	2	1	421
1039452	305	1	12097	1	1	1	111
986296	305	1	12097	2	1	1	211
894754	305	1	12097	2	1	1	211
831968	305	1	12097	2	2	1	221
573908	336	1	12097	3	4	1	341
829185	336	1	12097	2	3	1	231
998200	305	1	12258	2	1	1	211
192192	366	1	12500	3	2	1	321
803822	366	1	12500	4	3	1	431
852951	305	1	13548	2	3	1	231
169916	305	1	13548	1	1	1	111
761439	300	1	13548	1	1	1	111
1012303	336	1	13548	2	3	1	231
435006	336	1	13548	3	4	1	341
432313	336	1	13548	3	4	1	341
588771	336	1	13548	3	4	1	341
193285	280	1	13549	1	1	1	111
905446	280	1	13549	1	1	1	111
905540	280	1	13549	1	1	1	111
496656	280	1	13549	1	1	1	111
233426	311	1	13549	2	3	1	231
774375	311	1	13549	2	3	1	231
876030	311	1	13549	2	3	1	231
264811	336	1	13710	3	4	1	341
498035	336	1	13710	3	4	1	341
405406	342	1	14000	3	4	1	341
404658	342	1	14000	3	4	1	341
563387	342	1	14000	3	4	1	341
904169	366	1	14000	4	3	1	431
400135	366	1	14000	4	2	1	421
978463	336	1	14516	2	3	1	231
962215	305	1	14516	2	1	1	211
379749	336	1	14516	3	4	1	341
569326	336	1	14516	3	4	1	341
414317	336	1	14516	3	4	1	341
593588	280	1	14517	1	1	1	111
588208	319	1	14517	2	3	1	231
1034473	340	1	14545	3	4	1	341
449911	347	1	15000	3	4	1	341
1032401	310	1	15322	2	3	1	231
438685	305	1	15323	1	1	1	111
465307	336	1	15323	3	4	1	341
292273	280	1	15484	1	1	1	111
392854	287	1	15484	1	1	1	111
356671	281	1	15807	1	1	1	111
818089	281	1	15807	1	1	1	111
373200	281	1	15807	1	1	1	111
1042098	281	1	15807	1	1	1	111
886976	312	1	15807	2	3	1	231
319660	312	1	15807	2	3	1	231
481568	366	1	15833	4	2	1	421
910107	336	1	15968	2	3	1	231
213570	305	1	16129	1	1	1	111
379758	343	1	16333	3	4	1	341
324617	343	1	16334	3	4	1	341
484545	343	1	16334	3	4	1	341
381481	336	1	16452	3	4	1	341
1009725	336	1	16452	2	3	1	231
203008	336	1	16452	2	3	1	231
1014684	280	1	16452	1	1	1	111
792030	305	1	16452	2	1	1	211
786905	305	1	16452	2	1	1	211
448990	305	1	16935	1	1	1	111
1038578	305	1	16935	1	1	1	111
913833	312	1	16935	2	3	1	231
835080	366	1	17000	4	3	1	431
226877	366	1	17000	3	2	1	321
529067	283	1	17420	1	1	1	111
693455	366	1	18000	4	2	1	421
161228	281	1	18064	1	1	1	111
891803	282	1	18064	1	1	1	111
940755	282	1	18064	1	1	1	111
739144	282	1	18064	1	1	1	111
384500	282	1	18064	1	1	1	111
311466	305	1	18065	1	1	1	111
395630	336	1	18065	3	4	1	341
573576	336	1	18387	3	4	1	341
635412	336	1	18387	3	4	1	341
101210	305	1	18387	1	1	1	111
133210	344	1	18666	3	4	1	341
503744	343	1	18667	3	4	1	341
352858	305	1	19194	1	1	1	111
896188	305	1	19355	2	1	1	211
322827	282	1	19355	1	1	1	111
959053	336	1	19355	2	3	1	231
721254	336	1	19355	3	4	1	341
505327	336	1	19355	3	4	1	341
1027463	336	1	19355	2	3	1	231
810567	366	1	19833	4	3	1	431
257948	366	1	19833	3	2	1	321
279810	366	1	19833	3	2	1	321
1028355	366	1	20000	3	2	1	321
1019149	366	1	20000	3	2	1	321
1003186	366	1	20000	3	2	1	321
1009803	366	1	20000	3	2	1	321
1009724	366	1	20000	3	2	1	321
844698	363	1	20000	3	2	1	321
849481	305	1	20000	2	2	1	221
841836	305	1	20000	2	2	1	221
773085	305	1	20000	2	1	1	211
773158	305	1	20000	2	1	1	211
805366	305	1	20000	2	1	1	211
805377	305	1	20000	2	1	1	211
806581	305	1	20000	2	1	1	211
806616	305	1	20000	2	1	1	211
828340	305	1	20000	2	1	1	211
861985	305	1	20000	2	1	1	211
993948	284	1	20000	1	1	1	111
368330	285	1	20000	1	1	1	111
894016	285	1	20000	1	1	1	111
720335	287	1	20000	1	1	1	111
467606	287	1	20000	1	1	1	111
829347	289	1	20000	1	1	1	111
672038	305	1	20000	1	1	1	111
673148	305	1	20000	1	1	1	111
1003183	305	1	20000	1	1	1	111
694628	305	1	20000	1	1	1	111
723504	305	1	20000	1	1	1	111
725524	305	1	20000	1	1	1	111
808269	366	1	20000	4	3	1	431
806510	366	1	20000	4	3	1	431
804740	366	1	20000	4	3	1	431
841663	366	1	20000	4	3	1	431
841761	366	1	20000	4	3	1	431
870144	366	1	20000	4	3	1	431
649750	318	1	20000	2	3	1	231
995968	336	1	20000	2	3	1	231
970855	336	1	20000	2	3	1	231
940292	336	1	20000	2	3	1	231
917442	366	1	20000	4	3	1	431
943913	366	1	20000	4	3	1	431
972311	366	1	20000	4	3	1	431
972503	366	1	20000	4	3	1	431
967552	366	1	20000	4	3	1	431
995923	366	1	20000	4	3	1	431
782246	366	1	20000	4	3	1	431
799285	366	1	20000	4	3	1	431
694630	366	1	20000	4	2	1	421
723503	366	1	20000	4	2	1	421
697152	366	1	20000	4	2	1	421
696703	366	1	20000	4	2	1	421
399960	366	1	20000	4	2	1	421
730130	366	1	20000	4	2	1	421
364904	366	1	20000	3	2	1	321
309496	366	1	20000	3	2	1	321
379423	366	1	20000	3	2	1	321
386180	366	1	20000	4	2	1	421
541112	366	1	20000	4	2	1	421
610699	366	1	20000	4	2	1	421
672659	366	1	20000	4	2	1	421
675725	366	1	20000	4	2	1	421
1010158	336	1	20000	2	3	1	231
1003249	336	1	20000	2	3	1	231
187056	336	1	20000	2	3	1	231
822423	336	1	20000	2	3	1	231
806577	336	1	20000	2	3	1	231
805341	336	1	20000	2	3	1	231
804738	336	1	20000	2	3	1	231
808279	336	1	20000	2	3	1	231
841780	336	1	20000	2	3	1	231
841711	336	1	20000	2	3	1	231
677489	336	1	20000	3	4	1	341
639323	336	1	20000	3	4	1	341
646069	336	1	20000	3	4	1	341
694635	336	1	20000	3	4	1	341
694618	336	1	20000	3	4	1	341
314927	344	1	20000	3	4	1	341
648938	349	1	20000	3	4	1	341
1006667	349	1	20000	3	4	1	341
744002	336	1	20000	3	4	1	341
791868	350	1	20000	3	4	1	341
553206	346	2	20000	3	4	1	341
758290	336	1	20000	3	4	1	341
758110	336	1	20000	3	4	1	341
725576	336	1	20000	3	4	1	341
725521	336	1	20000	3	4	1	341
696694	336	1	20000	3	4	1	341
446435	305	2	20000	1	4	1	141
548483	285	2	20000	1	4	1	141
870517	336	1	20323	2	3	1	231
272138	336	1	20323	2	4	1	241
672067	314	1	20323	2	3	1	231
737122	314	1	20323	2	3	1	231
763095	314	1	20323	2	3	1	231
764650	366	1	21000	4	2	1	421
710734	345	1	21000	3	4	1	341
660260	322	1	21451	2	3	1	231
1002490	305	1	21452	1	1	1	111
544344	305	1	21452	1	1	1	111
459074	305	1	21774	1	1	1	111
987740	336	1	21774	2	3	1	231
901961	336	1	21774	2	3	1	231
206554	336	1	21774	2	3	1	231
229158	336	1	21935	2	3	1	231
1028704	305	1	21935	1	1	1	111
777406	305	1	21935	2	1	1	211
519880	366	1	22167	4	2	1	421
321233	312	1	22375	2	3	1	231
881952	366	1	22500	4	3	1	431
945831	366	1	22500	4	3	1	431
493545	366	1	22500	4	3	1	431
939858	354	1	22500	3	4	1	341
328314	315	1	22580	2	3	1	231
982340	315	1	22580	2	3	1	231
676418	284	1	22580	1	1	1	111
632382	284	1	22580	1	1	1	111
764511	284	1	22580	1	1	1	111
321749	284	1	22580	1	1	1	111
400116	284	1	22580	1	1	1	111
888507	284	1	22580	1	1	1	111
875078	284	1	22580	1	1	1	111
968774	284	1	22580	1	1	1	111
969753	284	1	22580	1	1	1	111
1003584	305	1	22581	1	1	1	111
378949	305	1	22581	1	1	1	111
528041	336	1	22581	3	4	1	341
774896	343	1	23122	3	4	1	341
388495	366	1	23333	4	2	1	421
689355	366	1	23333	4	2	1	421
189958	366	1	24000	3	2	1	321
648267	336	1	24091	3	4	1	341
314605	305	1	24194	2	1	1	211
592783	305	1	24194	1	1	1	111
727969	305	1	24194	1	1	1	111
506776	282	1	24516	1	1	1	111
346176	305	1	24516	1	1	1	111
942734	336	1	24516	2	3	1	231
641722	336	1	24516	3	4	1	341
563001	336	1	24516	3	4	1	341
559994	336	1	24516	3	4	1	341
338964	336	1	24677	3	4	1	341
322044	316	1	24839	2	3	1	231
635382	316	1	24839	2	3	1	231
479661	285	1	24839	1	1	1	111
554936	305	1	24839	1	1	1	111
833948	366	1	25000	4	3	1	431
931359	366	1	25000	4	3	1	431
371436	366	1	25000	4	2	1	421
420211	366	1	25000	3	2	1	321
94252	366	1	25333	4	3	1	431
984989	366	1	25333	4	3	1	431
960487	366	1	25333	4	3	1	431
232121	366	1	25333	3	2	1	321
138081	366	1	25333	3	2	1	321
776106	366	1	25500	4	3	1	431
688274	366	1	25500	4	2	1	421
154622	282	1	25572	1	1	1	111
514487	347	1	25666	3	4	1	341
978744	366	1	25667	4	3	1	431
1007149	305	1	25806	1	1	1	111
353479	357	2	26364	3	4	1	341
659354	336	1	26613	3	4	1	341
644792	336	1	26613	3	4	1	341
507807	336	1	26613	3	4	1	341
516419	336	1	26613	3	4	1	341
585808	336	1	26613	3	4	1	341
410446	336	1	26613	3	4	1	341
1021877	336	1	26613	2	3	1	231
780211	336	1	26613	2	3	1	231
608457	305	1	26613	1	1	1	111
763397	305	1	26613	1	1	1	111
780559	305	1	26613	2	1	1	211
435423	366	1	26933	3	2	1	321
935018	366	1	27000	4	3	1	431
875680	317	1	27097	2	3	1	231
962952	336	1	27097	2	3	1	231
908168	336	1	27097	2	3	1	231
754921	305	1	27097	1	1	1	111
1036914	305	1	27097	1	1	1	111
255440	336	1	27097	3	4	1	341
754770	336	1	27097	3	4	1	341
436605	305	1	27419	1	1	1	111
778517	305	1	27419	2	1	1	211
1005940	366	1	27500	3	2	1	321
273846	366	1	27500	3	2	1	321
969128	366	1	27500	4	3	1	431
425401	366	1	27500	3	2	1	321
616196	366	1	27500	4	2	1	421
372809	305	1	27581	1	1	1	111
750901	305	1	28000	1	1	1	111
750962	305	1	28000	1	1	1	111
726730	305	1	28000	1	1	1	111
751179	366	1	28000	4	2	1	421
750950	366	1	28000	4	2	1	421
751090	366	1	28000	4	2	1	421
751140	366	1	28000	4	2	1	421
750900	366	1	28000	4	2	1	421
750921	366	1	28000	4	2	1	421
726733	366	1	28000	4	2	1	421
751005	336	1	28000	3	4	1	341
546024	348	1	28000	3	4	1	341
480520	348	1	28000	3	4	1	341
235839	336	1	28226	2	3	1	231
536529	366	1	28333	4	2	1	421
567425	366	1	28500	4	2	1	421
686440	366	1	28500	4	2	1	421
668742	283	1	28769	1	1	1	111
955323	283	1	28769	1	1	1	111
1042900	305	1	29032	1	1	1	111
922531	336	1	29032	2	3	1	231
978715	317	1	29032	2	3	1	231
896697	326	1	29032	2	3	1	231
1034268	336	1	29032	2	3	1	231
495245	336	1	29032	3	4	1	341
686816	336	1	29032	3	4	1	341
699535	366	1	29167	4	2	1	421
383634	318	1	29354	2	3	1	231
392161	318	1	29354	2	3	1	231
975254	336	1	29355	2	3	1	231
1033104	306	2	29355	2	4	1	241
1000309	306	2	30000	2	4	1	241
450936	309	2	30000	2	4	1	241
654469	313	2	30000	2	4	1	241
339732	336	2	30000	3	4	1	341
841935	305	2	30000	2	4	1	241
743938	336	1	30000	3	4	1	341
739339	336	1	30000	3	4	1	341
731239	336	1	30000	3	4	1	341
754237	336	1	30000	3	4	1	341
698207	336	1	30000	3	4	1	341
760760	336	1	30000	3	4	1	341
760246	336	1	30000	3	4	1	341
759755	336	1	30000	3	4	1	341
687867	336	1	30000	3	4	1	341
694958	336	1	30000	3	4	1	341
626037	336	1	30000	3	4	1	341
615799	336	1	30000	3	4	1	341
618566	336	1	30000	3	4	1	341
655479	336	1	30000	3	4	1	341
676559	336	1	30000	3	4	1	341
661015	336	1	30000	3	4	1	341
663593	336	1	30000	3	4	1	341
664292	336	1	30000	3	4	1	341
668101	336	1	30000	3	4	1	341
478720	336	1	30000	3	4	1	341
476264	336	1	30000	3	4	1	341
486452	336	1	30000	3	4	1	341
500132	336	1	30000	3	4	1	341
446007	336	1	30000	3	4	1	341
683811	336	1	30000	3	4	1	341
464685	336	1	30000	3	4	1	341
